population_level	population	feature_id	display_label	axis	proposed_figure_family	requested_genes	detected_genes	coverage_fraction	score_eligible	mean_control_score	mean_UPEC_score	mean_difference_UPEC_minus_control	hedges_g_UPEC_vs_control	exact_permutation_p	module_mean_gene_log2FC	module_median_gene_log2FC	fraction_genes_positive_log2FC	fraction_genes_negative_log2FC	gene_direction_coherence	direction	exact_permutation_q_within_population	hedges_g_finite	variance_sensitive_hedges_g	cellular_evidence_class	cellular_localization_score	effect_direction
refined_subtype	C1Q_APOE_resident_macrophage	ADIPOKINE_INFLAMMATORY_AXIS	Inflammatory adipokine axis	adipokine_signaling	Figure_8	13	10	0.7692307692307693	True	-0.4104992656391364	0.4104992656391358	0.8209985312782723	5.598959025405979	0.3333333333333333	1.4736403504488238	1.5911409569216266	0.7	0.3	0.7	higher_in_UPEC	0.6403508771929824	5.598959025405979	True	moderate_cellular_localization_support	0.79	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	ADIPONECTIN_SIGNALING	Adiponectin signaling	adipokine_signaling	Figure_8	11	8	0.7272727272727273	True	-0.1160097059273224	0.1160097059273233	0.2320194118546458	0.5887597786288116	0.6666666666666666	-0.0427406084877208	0.0717866728374583	0.5	0.5	0.5	higher_in_UPEC	0.9012345679012346	0.5887597786288116	False	limited_cellular_support	0.09734252550182988	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	catecholamine_stress_adjacent	Figure_9	15	10	0.6666666666666666	True	0.4007958577869748	-0.4007958577869743	-0.8015917155739491	-3.041056192314674	0.3333333333333333	-0.5049446572815278	-0.3809866734670741	0.1	0.9	0.9	lower_in_UPEC	0.6403508771929824	-3.041056192314674	False	high_cellular_localization_support	0.9299999999999999	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	AGE_RAGE_SIGNALING	AGE-RAGE signaling	carbohydrate_inflammatory_carbon	Figure_8	16	14	0.875	True	-0.1039294492853969	0.1039294492853963	0.2078588985707933	0.4969191946177559	1.0	0.5763912765197549	0.117910343085239	0.5714285714285714	0.4285714285714285	0.5714285714285714	higher_in_UPEC	1.0	0.4969191946177559	False	limited_cellular_support	0.5496919194617755	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	AMINO_ACID_TRANSPORT	Amino-acid transport	amino_acid_metabolism	Figure_9	14	11	0.7857142857142857	True	-0.2674211901308589	0.2674211901308588	0.5348423802617178	6.285199535383807	0.3333333333333333	0.6089664935869763	0.4619094038187707	0.7272727272727273	0.2727272727272727	0.7272727272727273	higher_in_UPEC	0.6403508771929824	6.285199535383807	True	moderate_cellular_localization_support	0.8090909090909091	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	insulin_irs_signaling	Figure_8	10	9	0.9	True	0.0104365707456089	-0.0104365707456088	-0.0208731414912178	-0.0239871635028173	1.0	-0.0264476390436436	0.0671272511116702	0.5555555555555556	0.4444444444444444	0.5555555555555556	lower_in_UPEC	1.0	-0.0239871635028173	False	limited_cellular_support	0.06509048037844987	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	AMPK_SIGNALING	AMPK signaling	carbohydrate_inflammatory_carbon	Figure_8	15	12	0.8	True	-0.1330761106244863	0.1330761106244868	0.2661522212489731	0.2847749514563149	1.0	0.1608144662352413	0.0951748511015888	0.5833333333333334	0.4166666666666667	0.5833333333333334	higher_in_UPEC	1.0	0.2847749514563149	False	limited_cellular_support	0.23154384809068201	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	steroid_cholesterol_endocrine	Figure_7	11	10	0.9090909090909092	True	-0.0012543957502973	0.0012543957503003	0.0025087915005977	0.004029078312464	1.0	-0.2504025584279215	-0.0236133382515693	0.5	0.5	0.5	higher_in_UPEC	1.0	0.004029078312464	False	limited_cellular_support	0.22576521041637573	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	ARGININE_NO_UREA	Arginine, nitric oxide and urea coupling	amino_acid_metabolism	Figure_9	16	12	0.75	True	-0.4849502050652911	0.4849502050652915	0.9699004101305826	3.2043672350596046	0.3333333333333333	1.135871711923663	0.8334164506270043	0.8333333333333334	0.1666666666666666	0.8333333333333334	higher_in_UPEC	0.6403508771929824	3.2043672350596046	False	high_cellular_localization_support	0.8833333333333333	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	amino_acid_metabolism	Figure_9	13	6	0.4615384615384615	True	0.6195522072106769	-0.6195522072106769	-1.239104414421354	-1.5201605176115118	0.3333333333333333	-1.1911048295705884	-1.0941603199889622	0.1666666666666666	0.8333333333333334	0.8333333333333334	lower_in_UPEC	0.6403508771929824	-1.5201605176115118	False	high_cellular_localization_support	0.8353493850944845	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	amino_acid_metabolism	Figure_9	12	12	1.0	True	0.2657645154056129	-0.2657645154056128	-0.5315290308112257	-1.0175353926731758	0.3333333333333333	-0.1743674386816066	-0.0837714777296247	0.4166666666666667	0.5833333333333334	0.5833333333333334	lower_in_UPEC	0.6403508771929824	-1.0175353926731758	False	limited_cellular_support	0.31701756741409687	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	catecholamine_stress_adjacent	Figure_9	13	10	0.7692307692307693	True	0.2560041680545751	-0.2560041680545761	-0.5120083361091513	-0.5900643526189849	0.6666666666666666	-0.241551232113656	-0.2813091191070618	0.4	0.6	0.6	lower_in_UPEC	0.9012345679012346	-0.5900643526189849	False	directional_cellular_support	0.3464025441641889	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	catecholamine_stress_adjacent	Figure_9	15	14	0.9333333333333332	True	0.0013796837125145	-0.0013796837125147	-0.0027593674250293	-0.0149599881249226	1.0	0.1960567206463719	0.0634193416530967	0.5714285714285714	0.4285714285714285	0.5714285714285714	lower_in_UPEC	1.0	-0.0149599881249226	False	limited_cellular_support	0.22794704739422697	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	steroid_cholesterol_endocrine	Figure_7	19	18	0.9473684210526316	True	0.5339895477255274	-0.533989547725528	-1.0679790954510553	-0.8683636438970058	0.3333333333333333	-0.5868944408640104	-0.633470632172646	0.0555555555555555	0.9444444444444444	0.9444444444444444	lower_in_UPEC	0.6403508771929824	-0.8683636438970058	False	high_cellular_localization_support	0.8479474755008116	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	steroid_cholesterol_endocrine	Figure_7	19	16	0.8421052631578947	True	0.0127174313270387	-0.01271743132704	-0.0254348626540788	-0.5507797556087471	0.6666666666666666	-0.0679521118784162	-0.0766104644222882	0.4375	0.5625	0.5625	lower_in_UPEC	0.9012345679012346	-0.5507797556087471	False	limited_cellular_support	0.15998487625144928	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	complement_architecture	Figure_10	11	5	0.4545454545454545	True	-0.0620730036429914	0.0620730036429904	0.1241460072859818	0.159590611480399	0.6666666666666666	0.2789675577496447	-0.0566848006739189	0.4	0.6	0.6	higher_in_UPEC	0.9012345679012346	0.159590611480399	False	directional_cellular_support	0.3370298631227201	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	complement_architecture	Figure_10	12	10	0.8333333333333334	True	-0.4481324956626779	0.44813249566268	0.896264991325358	1.778444023303184	0.3333333333333333	0.765283387054484	0.3003165606853217	0.9	0.1	0.9	higher_in_UPEC	0.6403508771929824	1.778444023303184	False	high_cellular_localization_support	0.9078444023303184	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	complement_architecture	Figure_10	10	7	0.7	True	-0.0039600557563053	0.0039600557563045	0.0079201115126099	0.029267413545518	1.0	-0.0263253520273768	-0.0566848006739189	0.4285714285714285	0.5714285714285714	0.5714285714285714	higher_in_UPEC	1.0	0.029267413545518	False	limited_cellular_support	0.0766195581791909	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	COMPLEMENT_CLASSICAL	Classical complement pathway	complement_architecture	Figure_10	10	8	0.8	True	0.2058061132358382	-0.2058061132358384	-0.4116122264716766	-0.667834134570967	0.3333333333333333	-0.3745198293508381	-0.3920710118324306	0.25	0.75	0.75	lower_in_UPEC	0.6403508771929824	-0.667834134570967	False	moderate_cellular_localization_support	0.578851259872851	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	complement_architecture	Figure_10	16	10	0.625	True	-0.0624882916861578	0.0624882916861577	0.1249765833723156	0.4259902825681226	0.6666666666666666	0.4728151967251112	0.3578048650462011	0.5	0.5	0.5	higher_in_UPEC	0.9012345679012346	0.4259902825681226	False	limited_cellular_support	0.46813270530941237	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	complement_architecture	Figure_10	14	8	0.5714285714285714	True	0.0298517032044028	-0.0298517032044031	-0.0597034064088059	-0.1325956991005612	1.0	0.0299893637532532	-0.1296939078508963	0.5	0.5	0.5	lower_in_UPEC	1.0	-0.1325956991005612	False	limited_cellular_support	0.040249997287984	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	COMPLEMENT_REGULATORS	Complement regulators	complement_architecture	Figure_10	12	5	0.4166666666666667	True	0.4447453911246148	-0.4447453911246146	-0.8894907822492295	-3.1827046445007623	0.3333333333333333	-1.0306058222993846	-1.1814883232622866	0.2	0.8	0.8	lower_in_UPEC	0.6403508771929824	-3.1827046445007623	False	high_cellular_localization_support	0.8600000000000001	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	lipid_metabolism	Figure_7	17	15	0.8823529411764706	True	0.1025233294436068	-0.1025233294436049	-0.2050466588872118	-0.3896467362377653	1.0	-0.0699514658178001	-0.3081628722201532	0.4666666666666667	0.5333333333333333	0.5333333333333333	lower_in_UPEC	1.0	-0.3896467362377653	False	limited_cellular_support	0.12525432619312996	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	steroid_cholesterol_endocrine	Figure_7	9	6	0.6666666666666666	True	0.3981183805902955	-0.3981183805902961	-0.7962367611805916	-1.896006821581527	0.3333333333333333	-0.5399503694057758	-0.7617750002396528	0.1666666666666666	0.8333333333333334	0.8333333333333334	lower_in_UPEC	0.6403508771929824	-1.896006821581527	False	high_cellular_localization_support	0.8729340154914861	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	steroid_cholesterol_endocrine	Figure_7	13	9	0.6923076923076923	True	-0.0413852667333646	0.0413852667333647	0.0827705334667294	0.0912827178966323	1.0	-0.0807112960582267	-0.1237497145523183	0.4444444444444444	0.5555555555555556	0.5555555555555556	higher_in_UPEC	1.0	0.0912827178966323	False	limited_cellular_support	0.12065732713095617	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	lipid_metabolism	Figure_7	16	14	0.875	True	0.450097763878285	-0.4500977638782841	-0.9001955277565691	-1.7644187472980413	0.3333333333333333	-0.3713207988137091	-0.4190694173262526	0.2142857142857142	0.7857142857142857	0.7857142857142857	lower_in_UPEC	0.6403508771929824	-1.7644187472980413	False	high_cellular_localization_support	0.7106305936621423	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	lipid_metabolism	Figure_7	14	12	0.8571428571428571	True	0.1192739092700696	-0.1192739092700685	-0.2385478185401382	-1.1742327327825943	0.3333333333333333	0.1343816546200292	-0.065137485254743	0.4166666666666667	0.5833333333333334	0.5833333333333334	lower_in_UPEC	0.6403508771929824	-1.1742327327825943	False	limited_cellular_support	0.2967000957696191	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	lipid_metabolism	Figure_7	16	15	0.9375	True	-0.1275414856461846	0.127541485646185	0.2550829712923697	1.2980628104384149	0.3333333333333333	0.4144243286521573	0.2308989609206033	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.6403508771929824	1.2980628104384149	False	moderate_cellular_localization_support	0.6194548434974497	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	steroid_cholesterol_endocrine	Figure_7	13	11	0.8461538461538461	True	-0.0990696666966185	0.0990696666966196	0.1981393333932381	0.244146668036019	1.0	0.3681886323387291	0.3695897557778931	0.5454545454545454	0.4545454545454545	0.5454545454545454	higher_in_UPEC	1.0	0.244146668036019	False	limited_cellular_support	0.3876026177266399	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	GLUCONEOGENESIS	Gluconeogenesis	carbohydrate_inflammatory_carbon	Figure_8	12	8	0.6666666666666666	True	0.2622833901967371	-0.2622833901967356	-0.5245667803934727	-0.674603273802971	0.6666666666666666	-0.0913052405772868	-0.3127299363317426	0.25	0.75	0.75	lower_in_UPEC	0.9012345679012346	-0.674603273802971	False	limited_cellular_support	0.3246350438998552	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	GLUCOSE_TRANSPORT	Glucose transport	carbohydrate_inflammatory_carbon	Figure_8	12	6	0.5	True	-0.1890200805109415	0.1890200805109418	0.3780401610218834	0.9815467155589804	0.3333333333333333	0.3839904853627562	0.307041573108163	0.5	0.5	0.5	higher_in_UPEC	0.6403508771929824	0.9815467155589804	False	limited_cellular_support	0.4437461083823786	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	GLUTAMINE_GLUTAMATE	Glutamine and glutamate metabolism	amino_acid_metabolism	Figure_9	13	11	0.8461538461538461	True	0.1060999425181966	-0.1060999425181959	-0.2121998850363926	-0.3198589472383931	0.6666666666666666	-0.1787824870359267	-0.0991188319275089	0.3636363636363636	0.6363636363636364	0.6363636363636364	lower_in_UPEC	0.9012345679012346	-0.3198589472383931	False	directional_cellular_support	0.28834467851071877	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	GLYCOGENOLYSIS	Glycogenolysis	carbohydrate_inflammatory_carbon	Figure_8	12	12	1.0	True	0.1127752976056527	-0.1127752976056514	-0.2255505952113041	-0.4895884027670992	0.6666666666666666	0.121010520634851	-0.130779024994037	0.3333333333333333	0.6666666666666666	0.6666666666666666	lower_in_UPEC	0.9012345679012346	-0.4895884027670992	False	directional_cellular_support	0.2745349755147425	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	GLYCOGEN_SYNTHESIS	Glycogen synthesis	carbohydrate_inflammatory_carbon	Figure_8	10	7	0.7	True	-0.0753174349143462	0.0753174349143473	0.1506348698286935	0.7401963696001609	0.6666666666666666	0.319827448171685	0.1566453808706587	0.5714285714285714	0.4285714285714285	0.5714285714285714	higher_in_UPEC	0.9012345679012346	0.7401963696001609	False	limited_cellular_support	0.41186434031453256	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	GLYCOLYSIS	Glycolysis	carbohydrate_inflammatory_carbon	Figure_8	18	16	0.8888888888888888	True	-0.3041750552598932	0.3041750552598932	0.6083501105197864	2.874540859955254	0.3333333333333333	0.209517075215237	0.1991645881247405	0.75	0.25	0.75	higher_in_UPEC	0.6403508771929824	2.874540859955254	False	moderate_cellular_localization_support	0.5635653676937133	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	insulin_irs_signaling	Figure_8	18	17	0.9444444444444444	True	-0.2380584679368253	0.2380584679368264	0.4761169358736518	1.3535932252963108	0.3333333333333333	0.1912829912785542	0.1495784522623484	0.7058823529411765	0.2941176470588235	0.7058823529411765	higher_in_UPEC	0.6403508771929824	1.3535932252963108	False	directional_cellular_support	0.4516316617391535	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	carbohydrate_inflammatory_carbon	Figure_8	15	15	1.0	True	-0.3487540306753413	0.3487540306753399	0.6975080613506812	1.0098267519357604	0.3333333333333333	0.5314325102690151	0.3173570829283099	0.8	0.2	0.8	higher_in_UPEC	0.6403508771929824	1.0098267519357604	False	high_cellular_localization_support	0.7609826751935761	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	LEPTIN_SIGNALING	Leptin signaling	adipokine_signaling	Figure_8	12	11	0.9166666666666666	True	-0.3041357364756099	0.3041357364756094	0.6082714729512193	2.119123072758709	0.3333333333333333	0.2633532973069179	0.1701080481706514	0.7272727272727273	0.2727272727272727	0.7272727272727273	higher_in_UPEC	0.6403508771929824	2.119123072758709	False	moderate_cellular_localization_support	0.5961088766671352	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	lipid_metabolism	Figure_7	15	13	0.8666666666666667	True	-0.0302071079256139	0.0302071079256149	0.0604142158512289	0.0810686029684221	1.0	0.068275659071146	-0.0456565396904009	0.4615384615384615	0.5384615384615384	0.5384615384615384	higher_in_UPEC	1.0	0.0810686029684221	False	limited_cellular_support	0.0964780303839505	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	steroid_cholesterol_endocrine	Figure_7	12	9	0.75	True	-0.0316823565992241	0.0316823565992237	0.0633647131984478	0.1057492069392488	1.0	0.0921105949311181	-0.1234141171211593	0.4444444444444444	0.5555555555555556	0.5555555555555556	higher_in_UPEC	1.0	0.1057492069392488	False	limited_cellular_support	0.1323633450208201	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	amino_acid_metabolism	Figure_9	14	10	0.7142857142857143	True	0.3907602568380483	-0.3907602568380474	-0.7815205136760957	-0.6745122540795555	0.3333333333333333	-0.2556996613874795	-0.256903671643526	0.2	0.8	0.8	lower_in_UPEC	0.6403508771929824	-0.6745122540795555	False	moderate_cellular_localization_support	0.5075809206566871	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	steroid_cholesterol_endocrine	Figure_7	11	9	0.8181818181818182	True	0.4458010896139037	-0.4458010896139034	-0.8916021792278073	-3.062893845273621	0.3333333333333333	-1.08995577548904	-1.0975160046052503	0.2222222222222222	0.7777777777777778	0.7777777777777778	lower_in_UPEC	0.6403508771929824	-3.062893845273621	False	high_cellular_localization_support	0.8444444444444446	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	insulin_irs_signaling	Figure_8	13	13	1.0	True	0.0350357309197344	-0.0350357309197348	-0.0700714618394692	-0.105328561935835	1.0	0.0663049407093107	0.0668537323359137	0.5384615384615384	0.4615384615384615	0.5384615384615384	lower_in_UPEC	1.0	-0.105328561935835	False	limited_cellular_support	0.09713037975504003	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	MTOR_SIGNALING	mTOR signaling	carbohydrate_inflammatory_carbon	Figure_8	19	19	1.0	True	0.0866009576197045	-0.0866009576197053	-0.1732019152394098	-0.2796296973148427	0.6666666666666666	-0.0623677732062125	-0.0128894918670869	0.4736842105263157	0.5263157894736842	0.5263157894736842	lower_in_UPEC	0.9012345679012346	-0.2796296973148427	False	limited_cellular_support	0.10251501824865444	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	NAD_METABOLISM	NAD metabolism	nucleotide_nad_nitrogen	Figure_9	16	16	1.0	True	0.2090320261521547	-0.209032026152155	-0.4180640523043097	-0.8081696500565774	0.3333333333333333	-0.1425169287886564	-0.2053063971804958	0.25	0.75	0.75	lower_in_UPEC	0.6403508771929824	-0.8081696500565774	False	directional_cellular_support	0.38408220091544854	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network	16	14	0.875	True	-0.5711829373957182	0.5711829373957202	1.1423658747914385	1.80819817998196	0.3333333333333333	1.9111819824203944	1.581356623327554	0.8571428571428571	0.1428571428571428	0.8571428571428571	higher_in_UPEC	0.6403508771929824	1.80819817998196	False	high_cellular_localization_support	0.880819817998196	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network	16	15	0.9375	True	-0.2689886181853828	0.2689886181853834	0.5379772363707662	1.0738964017159407	0.3333333333333333	0.7281404313667845	0.1575611903351887	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.6403508771929824	1.0738964017159407	False	moderate_cellular_localization_support	0.6740563068382608	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	nucleotide_nad_nitrogen	Figure_9	14	12	0.8571428571428571	True	-0.2765351137222159	0.2765351137222164	0.5530702274444323	1.2959688937503104	0.3333333333333333	0.960917559150095	0.7495929705473314	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.6403508771929824	1.2959688937503104	False	moderate_cellular_localization_support	0.6962635560416977	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network	13	13	1.0	True	-0.2166300386353661	0.2166300386353657	0.4332600772707319	0.8154173005874095	0.3333333333333333	0.2796741587315817	0.3066007667419068	0.7692307692307693	0.2307692307692307	0.7692307692307693	higher_in_UPEC	0.6403508771929824	0.8154173005874095	False	moderate_cellular_localization_support	0.521710011378703	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	carbohydrate_inflammatory_carbon	Figure_8	10	9	0.9	True	-0.1912336095658667	0.1912336095658645	0.3824672191317312	0.492993992121128	0.6666666666666666	-0.0021756863098285	0.0997330943094318	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.9012345679012346	0.492993992121128	False	limited_cellular_support	0.1679241835576251	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	lipid_metabolism	Figure_7	16	16	1.0	True	-0.1245652103365066	0.1245652103365071	0.2491304206730137	0.3177782626811615	1.0	0.0807597400230928	0.0993917291355499	0.625	0.375	0.625	higher_in_UPEC	1.0	0.3177782626811615	False	limited_cellular_support	0.19196159228889967	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	PI3K_AKT_SIGNALING	PI3K-AKT signaling	insulin_irs_signaling	Figure_8	17	17	1.0	True	-0.2131186089184172	0.2131186089184173	0.4262372178368345	0.4895092884689946	0.6666666666666666	0.1127240680923821	0.1300027132815984	0.7058823529411765	0.2941176470588235	0.7058823529411765	higher_in_UPEC	0.9012345679012346	0.4895092884689946	False	directional_cellular_support	0.2945202371888669	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	steroid_cholesterol_endocrine	Figure_7	14	6	0.4285714285714285	True	0.3999266208114623	-0.3999266208114614	-0.7998532416229238	-17.236624950147945	0.3333333333333333	-0.7241405880367567	-0.8884731368157106	0.1666666666666666	0.8333333333333334	0.8333333333333334	lower_in_UPEC	0.6403508771929824	-17.236624950147945	True	high_cellular_localization_support	0.8833333333333333	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	adipokine_signaling	Figure_8	12	10	0.8333333333333334	True	0.2435879936846635	-0.2435879936846636	-0.4871759873693271	-1.1418836368246497	0.3333333333333333	-0.2077960610049139	-0.4978067867801097	0.3	0.7	0.7	lower_in_UPEC	0.6403508771929824	-1.1418836368246497	False	moderate_cellular_localization_support	0.4412048185868874	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	lipid_metabolism	Figure_7	16	15	0.9375	True	0.0102591024758285	-0.0102591024758289	-0.0205182049516574	-0.0414837280499758	1.0	-0.0163829981681785	-0.1234141171211593	0.4666666666666667	0.5333333333333333	0.5333333333333333	lower_in_UPEC	1.0	-0.0414837280499758	False	limited_cellular_support	0.04222640448969156	lower_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network	15	12	0.8	True	-0.4083338212089005	0.4083338212089005	0.816667642417801	4.051422851084177	0.3333333333333333	1.1602575284288563	1.279254650522487	0.75	0.25	0.75	higher_in_UPEC	0.6403508771929824	4.051422851084177	False	high_cellular_localization_support	0.825	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	steroid_cholesterol_endocrine	Figure_7	17	11	0.6470588235294118	True	-0.0982666196745355	0.0982666196745364	0.1965332393490719	0.2497090592490485	1.0	0.0509503050403101	0.0214562787421694	0.5454545454545454	0.4545454545454545	0.5454545454545454	higher_in_UPEC	1.0	0.2497090592490485	False	limited_cellular_support	0.10264436227936573	higher_in_UPEC
refined_subtype	C1Q_APOE_resident_macrophage	PURINE_DEGRADATION_URATE	Purine degradation and urate	nucleotide_nad_nitrogen	Figure_9	11	9	0.8181818181818182	True	0.0726395873741832	-0.0726395873741814	-0.1452791747483646	-0.2517375015702188	0.6666666666666666	-0.0748023260768495	-0.0623213406595515	0.4444444444444444	0.5555555555555556	0.5555555555555556	lower_in_UPEC	0.9012345679012346	-0.2517375015702188	False	limited_cellular_support	0.13138473251507535	lower_in_UPEC
