population_level	population	feature_id	display_label	axis	proposed_figure_family	requested_genes	detected_genes	coverage_fraction	score_eligible	mean_control_score	mean_UPEC_score	mean_difference_UPEC_minus_control	hedges_g_UPEC_vs_control	exact_permutation_p	module_mean_gene_log2FC	module_median_gene_log2FC	fraction_genes_positive_log2FC	fraction_genes_negative_log2FC	gene_direction_coherence	direction	exact_permutation_q_within_population
refined_subtype	C1Q_APOE_resident_macrophage	GLUCOSE_TRANSPORT	Glucose transport	carbohydrate_inflammatory_carbon	Figure_8	12	6	0.5	True	-0.18902008051094157	0.18902008051094188	0.3780401610218834	0.9815467155589805	0.3333333333333333	0.3839904853627562	0.30704157310816305	0.5	0.5	0.5	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	GLUTAMINE_GLUTAMATE	Glutamine and glutamate metabolism	amino_acid_metabolism	Figure_9	13	11	0.8461538461538461	True	0.10609994251819668	-0.1060999425181959	-0.2121998850363926	-0.31985894723839314	0.6666666666666666	-0.17878248703592672	-0.09911883192750892	0.36363636363636365	0.6363636363636364	0.6363636363636364	lower_in_UPEC	0.9012345679012346
refined_subtype	C1Q_APOE_resident_macrophage	GLYCOGENOLYSIS	Glycogenolysis	carbohydrate_inflammatory_carbon	Figure_8	12	12	1.0	True	0.11277529760565272	-0.11277529760565141	-0.22555059521130413	-0.48958840276709925	0.6666666666666666	0.121010520634851	-0.13077902499403704	0.3333333333333333	0.6666666666666666	0.6666666666666666	lower_in_UPEC	0.9012345679012346
refined_subtype	C1Q_APOE_resident_macrophage	GLYCOGEN_SYNTHESIS	Glycogen synthesis	carbohydrate_inflammatory_carbon	Figure_8	10	7	0.7	True	-0.07531743491434625	0.07531743491434732	0.15063486982869356	0.7401963696001609	0.6666666666666666	0.31982744817168507	0.1566453808706587	0.5714285714285714	0.42857142857142855	0.5714285714285714	higher_in_UPEC	0.9012345679012346
refined_subtype	C1Q_APOE_resident_macrophage	GLYCOLYSIS	Glycolysis	carbohydrate_inflammatory_carbon	Figure_8	18	16	0.8888888888888888	True	-0.3041750552598932	0.30417505525989325	0.6083501105197864	2.874540859955254	0.3333333333333333	0.20951707521523705	0.19916458812474058	0.75	0.25	0.75	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	insulin_irs_signaling	Figure_8	18	17	0.9444444444444444	True	-0.23805846793682534	0.23805846793682645	0.4761169358736518	1.3535932252963108	0.3333333333333333	0.19128299127855425	0.14957845226234845	0.7058823529411765	0.29411764705882354	0.7058823529411765	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	carbohydrate_inflammatory_carbon	Figure_8	15	15	1.0	True	-0.34875403067534133	0.34875403067533994	0.6975080613506812	1.0098267519357604	0.3333333333333333	0.5314325102690151	0.3173570829283099	0.8	0.2	0.8	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	LEPTIN_SIGNALING	Leptin signaling	adipokine_signaling	Figure_8	12	11	0.9166666666666666	True	-0.30413573647560993	0.3041357364756094	0.6082714729512193	2.119123072758709	0.3333333333333333	0.2633532973069179	0.1701080481706514	0.7272727272727273	0.2727272727272727	0.7272727272727273	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	lipid_metabolism	Figure_7	15	13	0.8666666666666667	True	-0.030207107925613957	0.03020710792561497	0.06041421585122893	0.0810686029684221	1.0	0.06827565907114604	-0.045656539690400955	0.46153846153846156	0.5384615384615384	0.5384615384615384	higher_in_UPEC	1.0
refined_subtype	C1Q_APOE_resident_macrophage	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	steroid_cholesterol_endocrine	Figure_7	12	9	0.75	True	-0.03168235659922411	0.031682356599223756	0.06336471319844786	0.10574920693924884	1.0	0.09211059493111814	-0.12341411712115935	0.4444444444444444	0.5555555555555556	0.5555555555555556	higher_in_UPEC	1.0
refined_subtype	C1Q_APOE_resident_macrophage	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	amino_acid_metabolism	Figure_9	14	10	0.7142857142857143	True	0.3907602568380483	-0.3907602568380474	-0.7815205136760957	-0.6745122540795555	0.3333333333333333	-0.25569966138747957	-0.256903671643526	0.2	0.8	0.8	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	steroid_cholesterol_endocrine	Figure_7	11	9	0.8181818181818182	True	0.44580108961390374	-0.44580108961390347	-0.8916021792278073	-3.062893845273621	0.3333333333333333	-1.08995577548904	-1.0975160046052503	0.2222222222222222	0.7777777777777778	0.7777777777777778	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	insulin_irs_signaling	Figure_8	13	13	1.0	True	0.035035730919734456	-0.0350357309197348	-0.07007146183946926	-0.10532856193583506	1.0	0.06630494070931078	0.06685373233591374	0.5384615384615384	0.46153846153846156	0.5384615384615384	lower_in_UPEC	1.0
refined_subtype	C1Q_APOE_resident_macrophage	MTOR_SIGNALING	mTOR signaling	carbohydrate_inflammatory_carbon	Figure_8	19	19	1.0	True	0.0866009576197045	-0.08660095761970538	-0.17320191523940986	-0.2796296973148427	0.6666666666666666	-0.062367773206212535	-0.012889491867086988	0.47368421052631576	0.5263157894736842	0.5263157894736842	lower_in_UPEC	0.9012345679012346
refined_subtype	C1Q_APOE_resident_macrophage	NAD_METABOLISM	NAD metabolism	nucleotide_nad_nitrogen	Figure_9	16	16	1.0	True	0.20903202615215472	-0.20903202615215508	-0.41806405230430976	-0.8081696500565774	0.3333333333333333	-0.14251692878865643	-0.20530639718049581	0.25	0.75	0.75	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network	16	14	0.875	True	-0.5711829373957182	0.5711829373957202	1.1423658747914385	1.8081981799819598	0.3333333333333333	1.9111819824203944	1.581356623327554	0.8571428571428571	0.14285714285714285	0.8571428571428571	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network	16	15	0.9375	True	-0.2689886181853828	0.26898861818538344	0.5379772363707662	1.0738964017159407	0.3333333333333333	0.7281404313667845	0.15756119033518878	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	nucleotide_nad_nitrogen	Figure_9	14	12	0.8571428571428571	True	-0.27653511372221595	0.2765351137222164	0.5530702274444323	1.2959688937503104	0.3333333333333333	0.960917559150095	0.7495929705473314	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network	13	13	1.0	True	-0.21663003863536617	0.21663003863536578	0.43326007727073196	0.8154173005874095	0.3333333333333333	0.27967415873158175	0.30660076674190684	0.7692307692307693	0.23076923076923078	0.7692307692307693	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	carbohydrate_inflammatory_carbon	Figure_8	10	9	0.9	True	-0.1912336095658667	0.1912336095658645	0.3824672191317312	0.492993992121128	0.6666666666666666	-0.0021756863098285864	0.09973309430943189	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.9012345679012346
refined_subtype	C1Q_APOE_resident_macrophage	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	lipid_metabolism	Figure_7	16	16	1.0	True	-0.12456521033650661	0.12456521033650717	0.24913042067301377	0.31777826268116155	1.0	0.0807597400230928	0.09939172913554994	0.625	0.375	0.625	higher_in_UPEC	1.0
refined_subtype	C1Q_APOE_resident_macrophage	PI3K_AKT_SIGNALING	PI3K-AKT signaling	insulin_irs_signaling	Figure_8	17	17	1.0	True	-0.21311860891841722	0.21311860891841733	0.42623721783683455	0.4895092884689946	0.6666666666666666	0.11272406809238211	0.1300027132815984	0.7058823529411765	0.29411764705882354	0.7058823529411765	higher_in_UPEC	0.9012345679012346
refined_subtype	C1Q_APOE_resident_macrophage	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	steroid_cholesterol_endocrine	Figure_7	14	6	0.42857142857142855	True	0.3999266208114623	-0.39992662081146146	-0.7998532416229238	-17.236624950147945	0.3333333333333333	-0.7241405880367567	-0.8884731368157106	0.16666666666666666	0.8333333333333334	0.8333333333333334	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	adipokine_signaling	Figure_8	12	10	0.8333333333333334	True	0.2435879936846635	-0.24358799368466366	-0.48717598736932716	-1.1418836368246497	0.3333333333333333	-0.20779606100491396	-0.4978067867801097	0.3	0.7	0.7	lower_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	lipid_metabolism	Figure_7	16	15	0.9375	True	0.010259102475828522	-0.010259102475828966	-0.020518204951657487	-0.04148372804997588	1.0	-0.016382998168178543	-0.12341411712115935	0.4666666666666667	0.5333333333333333	0.5333333333333333	lower_in_UPEC	1.0
refined_subtype	C1Q_APOE_resident_macrophage	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network	15	12	0.8	True	-0.4083338212089005	0.40833382120890055	0.816667642417801	4.051422851084177	0.3333333333333333	1.1602575284288563	1.2792546505224873	0.75	0.25	0.75	higher_in_UPEC	0.6403508771929824
refined_subtype	C1Q_APOE_resident_macrophage	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	steroid_cholesterol_endocrine	Figure_7	17	11	0.6470588235294118	True	-0.09826661967453554	0.09826661967453641	0.19653323934907196	0.24970905924904854	1.0	0.05095030504031017	0.021456278742169488	0.5454545454545454	0.45454545454545453	0.5454545454545454	higher_in_UPEC	1.0
refined_subtype	C1Q_APOE_resident_macrophage	PURINE_DEGRADATION_URATE	Purine degradation and urate	nucleotide_nad_nitrogen	Figure_9	11	9	0.8181818181818182	True	0.0726395873741832	-0.07263958737418143	-0.14527917474836463	-0.25173750157021885	0.6666666666666666	-0.0748023260768495	-0.06232134065955153	0.4444444444444444	0.5555555555555556	0.5555555555555556	lower_in_UPEC	0.9012345679012346
refined_subtype	C1Q_APOE_resident_macrophage	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	nucleotide_nad_nitrogen	Figure_9	13	11	0.8461538461538461	True	0.5393239963253869	-0.5393239963253851	-1.078647992650772	-1.3665309896151545	0.3333333333333333	-0.3992360747351315	-0.4987501696547394	0.09090909090909091	0.9090909090909091	0.9090909090909091	lower_in_UPEC	0.6403508771929824
