dataset	analysis_family	tissue	feature_type	axis	feature_id	display_label	proposed_figure_family	effect_value	q_value	fdr_0_10	direction
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	-0.0553864091235507	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	0.5744464349606124	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	0.0719187500937579	0.9766483516483516	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	0.9311897917716284	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	0.2314004499277834	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	-0.5802083055318991	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.2998598713410063	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.1796772608549897	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	-0.471335951988209	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.1309203690282578	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.2700407163010553	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	-0.5591454054564856	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.0045951462837565	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	-0.6189496258250285	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	-0.5142033620541495	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	-0.0330776785535267	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	-0.0580089231599877	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.0944928541089426	0.9642857142857142	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	0.3164292428762043	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.5010520816903624	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	-0.744315365082096	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	-0.3042971240102138	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	-0.3017039718146977	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	-1.3402578002419596	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	-0.4097496453018356	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	-0.6759836665295377	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	-0.8517546154371797	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	-0.231067528762688	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	-0.1388560555225061	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	-1.289974024948377	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	-0.363776852967889	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	-0.6352753686157185	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	-0.2186378504107874	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	0.2060843430332685	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	-0.0032170257227447	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	-0.3720436296384718	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	-0.2829279944810432	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	0.1811807727377382	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	-0.5578197467343663	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	-0.501122242204225	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	-0.270952121788552	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	-0.5925260737580739	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	-0.159494278806105	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	0.1916542033028043	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	0.0201802224119687	0.988095238095238	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	0.1629906003038436	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	0.4010433374679129	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	-0.6455749484980116	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	0.2066772328566986	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	0.0647531385367743	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	-0.3897187535088728	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	-0.0778318475584279	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	0.3420114969122291	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	-0.556979293354634	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	-0.1835118254931124	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	-0.3496892274612185	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	-0.5157014834788579	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	-0.1007154385925764	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	0.0014363055145729	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.057118308562182	0.9766483516483516	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.0167083531948147	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	0.2290624948263601	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	-0.4048342058971698	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	-0.3108743913931822	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	-0.3218919033956605	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	-0.90439918257767	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	-0.0134360270966139	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	-0.1830970025422584	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	-0.6095832639873975	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	0.0150347420590714	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	-0.0024038860814815	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.1308577327852641	0.9217436974789917	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	0.8307072827642614	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	0.0543029170543344	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	-0.8425826478345854	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	0.4262809007566648	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	0.1124334054313158	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.1202924404367891	0.9766483516483516	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.2013342566955251	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	0.5225718284765776	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	0.0016025275579578	0.988095238095238	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	0.359912719386311	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	0.6573314199215012	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	-1.0188848639899222	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	-0.5687758189028331	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	-0.8043093611651837	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	0.5120363485796444	0.9211087420042644	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	0.061356505798345	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	1.4716923478785662	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	-0.3676190350403667	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	-0.2427657634531032	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	-0.1043738636058641	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	-0.2187013968881286	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	-0.2473211136025787	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	-0.0460652354906136	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	-0.4314114662750183	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	-0.2679451119744505	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	0.2147468730136336	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	-1.0495272485911142	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	-0.4053843847647264	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	-0.9114340045584498	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	-0.9410623700628638	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	-0.8259823876820072	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	-0.6577090767419905	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	0.2498601283618348	0.9211087420042644	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	0.1408811366917233	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	0.3929015315891652	1.0	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	Figure_7	-0.3497186221203499	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	Figure_7	-0.7444900529211202	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	Figure_7	-0.4946617089637732	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	0.2693983197571547	0.9211087420042644	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	0.0104384168928135	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	-0.1335145946838685	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	-0.5874343331618976	0.9211087420042644	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	-0.5030817475315358	0.9926007399260074	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	-0.0210766446069607	1.0	False	negative
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	0.6984821720927213	0.9211087420042644	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	0.415028467803859	0.9926007399260074	False	positive
GSE280297	GSE280297_PRETERM_VS_TERM_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	0.8795652756774262	1.0	False	positive
