panel_key	final_figure	panel	source_id	source_role	locked_path	selection_score	second_best_score	score_margin	schema_columns	visual_reference_assets	lock_status	locked_path_exists
Figure_4B	Figure_4	B	U26D2A_D2A1_markers	refinement_map	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_cluster_annotation_refinement.tsv	80.999997063			cluster;original_broad_cell_type;original_annotation_confidence;refined_broad_cell_type;refined_cell_subtype;refinement_evidence;top_10_markers;label_changed		LOCKED_EXACT_RULE	True
Figure_4C	Figure_4	C	U26D2A1_composition	broad_composition	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_refined_sample_celltype_composition.tsv	76.999998194			sample_id;condition;refined_broad_cell_type;n_cells;fraction_of_QC_cells		LOCKED_EXACT_RULE	True
Figure_4D	Figure_4	D	U26D2A1_subtypes	subtype_composition	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_sample_subtype_composition.tsv	72.99999445			sample_id;condition;refined_cell_subtype;n_cells;fraction_of_QC_cells		LOCKED_EXACT_RULE	True
Figure_4E	Figure_4	E	U26D2A1_TNFSF9	targeted_states	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_fixed_targeted_population_summary.tsv	76.999997644			sample_id;condition;targeted_measure;numerator_cells;parent_cells;value;definition		LOCKED_EXACT_RULE	True
Figure_4F	Figure_4	F	U26D2A1_Treg	targeted_states	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_fixed_targeted_population_summary.tsv	76.999997644			sample_id;condition;targeted_measure;numerator_cells;parent_cells;value;definition		LOCKED_EXACT_RULE	True
Figure_4G	Figure_4	G	U26D2C_core_localization	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	108.999810494			population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction		LOCKED_EXACT_RULE	True
Figure_4G	Figure_4	G	U26D2C_core_localization	core_cellular_attribution	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_core_module_cellular_attribution.tsv	96.999994023			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g;biological_priority;manuscript_claim_priority;refined_infection_outcome_relation		LOCKED_EXACT_RULE	True
Figure_4H	Figure_4	H	U26D_cellular_model	core_cellular_attribution	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_core_module_cellular_attribution.tsv	96.999994023			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g;biological_priority;manuscript_claim_priority;refined_infection_outcome_relation		LOCKED_EXACT_RULE	True
Figure_4H	Figure_4	H	U26D_cellular_model	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g		LOCKED_EXACT_RULE	True
Figure_4H	Figure_4	H	U26D_cellular_model	targeted_states	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_fixed_targeted_population_summary.tsv	76.999997644			sample_id;condition;targeted_measure;numerator_cells;parent_cells;value;definition		LOCKED_EXACT_RULE	True
Figure_5A	Figure_5	A	U27A4_Figure_7A	primary_independent_effects	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_primary_independent_dataset_effects.tsv				dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;effect_metric;direction;fdr_0_10;q_value;evidence_weight;interpretation_role;mean_tissue_effect;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;best_tissue_q_value	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.png	LOCKED_EXPLICIT_REPAIR	True
Figure_5B	Figure_5	B	U27A4_Figure_7B	preterm_collapsed	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv	205.999972311			dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;mean_tissue_effect;effect_metric;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;direction;fdr_0_10;best_tissue_q_value;evidence_weight;interpretation_role;absolute_effect	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.png	LOCKED_EXACT_RULE	True
Figure_5C	Figure_5	C	U27A4_Figure_7C	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	108.999810494			population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.png	LOCKED_EXACT_RULE	True
Figure_5D	Figure_5	D	U26C1_steroid_quadrant	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g		LOCKED_EXACT_RULE	True
Figure_5D	Figure_5	D	U26C1_steroid_quadrant	refined_core	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	144.999994324			feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation;refined_preterm_effect_class;refined_infection_outcome_relation;manuscript_claim_priority		LOCKED_EXACT_RULE	True
Figure_5E	Figure_5	E	U26D2C_cholesterol	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	108.999810494			population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction		LOCKED_EXACT_RULE	True
Figure_5E	Figure_5	E	U26D2C_cholesterol	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g		LOCKED_EXACT_RULE	True
Figure_5F	Figure_5	F	U26D2C_lipid_stress	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	108.999810494			population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction		LOCKED_EXACT_RULE	True
Figure_5F	Figure_5	F	U26D2C_lipid_stress	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g		LOCKED_EXACT_RULE	True
Figure_5G	Figure_5	G	U27A4_Figure_7D	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_7.png	LOCKED_EXACT_RULE	True
Figure_6A	Figure_6	A	U27A4_Figure_8A	primary_independent_effects	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_primary_independent_dataset_effects.tsv				dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;effect_metric;direction;fdr_0_10;q_value;evidence_weight;interpretation_role;mean_tissue_effect;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;best_tissue_q_value	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.png	LOCKED_EXPLICIT_REPAIR	True
Figure_6B	Figure_6	B	U27A4_Figure_8B	preterm_collapsed	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv	205.999972311			dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;mean_tissue_effect;effect_metric;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;direction;fdr_0_10;best_tissue_q_value;evidence_weight;interpretation_role;absolute_effect	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.png	LOCKED_EXACT_RULE	True
Figure_6C	Figure_6	C	U27A4_Figure_8C	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	108.999810494			population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.png	LOCKED_EXACT_RULE	True
Figure_6D	Figure_6	D	U27A4_Figure_8D	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_8.png	LOCKED_EXACT_RULE	True
Figure_6E	Figure_6	E	U26C1_U26D2C_metabolic_network	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g		LOCKED_EXACT_RULE	True
Figure_6E	Figure_6	E	U26C1_U26D2C_metabolic_network	refined_core	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	144.999994324			feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation;refined_preterm_effect_class;refined_infection_outcome_relation;manuscript_claim_priority		LOCKED_EXACT_RULE	True
Figure_6F	Figure_6	F	U26D2C_carbon	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	108.999810494			population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction		LOCKED_EXACT_RULE	True
Figure_6F	Figure_6	F	U26D2C_carbon	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	104.999968132			feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g		LOCKED_EXACT_RULE	True
Figure_6G	Figure_6	G	U27A4_Figure_9_selected_AA_NO	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv				population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.png	LOCKED_EXPLICIT_REPAIR	True
Figure_6G	Figure_6	G	U27A4_Figure_9_selected_AA_NO	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv				feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.png	LOCKED_EXPLICIT_REPAIR	True
Figure_6G	Figure_6	G	U27A4_Figure_9_selected_AA_NO	preterm_collapsed	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv				dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;mean_tissue_effect;effect_metric;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;direction;fdr_0_10;best_tissue_q_value;evidence_weight;interpretation_role;absolute_effect	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.png	LOCKED_EXPLICIT_REPAIR	True
Figure_6G	Figure_6	G	U27A4_Figure_9_selected_AA_NO	primary_independent_effects	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_primary_independent_dataset_effects.tsv				dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;effect_metric;direction;fdr_0_10;q_value;evidence_weight;interpretation_role;mean_tissue_effect;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;best_tissue_q_value	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.png	LOCKED_EXPLICIT_REPAIR	True
Figure_6H	Figure_6	H	U27A4_Figure_9_selected_purine_redox	broad_effect_reliability	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv				population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.png	LOCKED_EXPLICIT_REPAIR	True
Figure_6H	Figure_6	H	U27A4_Figure_9_selected_purine_redox	module_cellular_synthesis	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv				feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.png	LOCKED_EXPLICIT_REPAIR	True
Figure_6H	Figure_6	H	U27A4_Figure_9_selected_purine_redox	preterm_collapsed	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv				dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;mean_tissue_effect;effect_metric;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;direction;fdr_0_10;best_tissue_q_value;evidence_weight;interpretation_role;absolute_effect	project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.svg;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.pdf;project://06_figures/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_Figure_9.png	LOCKED_EXPLICIT_REPAIR	True
