contrast_id	tissue	analysis_status	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	hedges_g_ci_low	hedges_g_ci_high	welch_t	p_value	auc_group_a_higher	direction	interpretation	q_value_within_contrast	fdr_0_05	fdr_0_10
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	GLUCONEOGENESIS	Gluconeogenesis	Figure_8	0.21073021288285396	0.11946074753735612	0.09126946534549783	0.17075358174412	-2.075011465730489	2.9307842008423486	0.21502648651728762	0.8458286229464718	0.6111111111111112	higher_in_group_a	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	GLYCOGEN_SYNTHESIS	Glycogen synthesis	Figure_8	-0.12279081094357819	0.703481309972492	-0.8262721209160702	-1.2540676429955062	-4.22826589632862	-0.21079496540860562	-1.5977987441023727	0.22255346970629986	0.1111111111111111	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	GLYCOGENOLYSIS	Glycogenolysis	Figure_8	0.08027390848576287	0.30728167984152016	-0.22700777135575728	-0.2908785058860659	-3.011720856575356	2.9576517431798712	-0.3507017805971044	0.7544715534811073	0.5555555555555556	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	Figure_8	0.15213793495557015	0.5212781914914436	-0.36914025653587346	-0.5421655832476104	-2.322426106664262	0.7770952945314329	-0.7708613942051074	0.49436860170995095	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	TCA_OXPHOS	TCA cycle and oxidative phosphorylation	Figure_8	0.1418821311403853	0.3335682902265809	-0.1916861590861956	-0.28275092379416433	-2.441509468689702	2.140340510630288	-0.36035070374956574	0.7459510490737835	0.5	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	Figure_8	-0.077987050857173	0.5195776173617076	-0.5975646682188807	-0.8484877551076575	-4.813234859786336	1.1420739569599876	-1.0141377416494008	0.40327495935158186	0.3888888888888889	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	AMPK_SIGNALING	AMPK signaling	Figure_8	-0.013594866398948283	0.5207551366610765	-0.5343500030600248	-0.8122601070381932	-4.686816298141269	0.7984619959841774	-0.952934271168062	0.42993666251432955	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	MTOR_SIGNALING	mTOR signaling	Figure_8	-0.10046079420077077	0.35628397346803226	-0.456744767668803	-0.8057188489579195	-2.4474114801801403	0.3173263098428721	-1.1287686875929641	0.3395512134644705	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	GLUCOSE_TRANSPORT	Glucose transport	Figure_8	0.08791591102664859	0.28903122409412135	-0.20111531306747277	-0.3055608272910256	-2.2552480557604486	1.751802440993764	-0.40517269024166275	0.7146380443621476	0.4444444444444444	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	carbohydrate_inflammatory_carbon	AGE_RAGE_SIGNALING	AGE-RAGE signaling	Figure_8	0.04725242883269393	0.37203132673808686	-0.32477889790539294	-0.4817044088618192	-5.497410328861024	2.75255330101011	-0.541660353489753	0.6384512587517106	0.5555555555555556	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
