feature_id	gene_symbol	display_label	axis	proposed_figure_family
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	ADA	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	AOX1	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	CAT	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	CYBA	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	CYBB	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	GPX1	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	HMOX1	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	NCF1	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	NCF2	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	PNP	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	SOD1	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	SOD2	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	XDH	Xanthine oxidase and oxidative purine catabolism	nucleotide_nad_nitrogen	Figure_9
COMPLEMENT_CLASSICAL	C1QA	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_CLASSICAL	C1QB	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_CLASSICAL	C1QC	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_CLASSICAL	C1R	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_CLASSICAL	C1S	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_CLASSICAL	C2	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_CLASSICAL	C3	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_CLASSICAL	C4A	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_CLASSICAL	C4B	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_CLASSICAL	SERPING1	Classical complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	C2	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	C4A	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	C4B	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	COLEC10	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	COLEC11	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	FCN1	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	FCN2	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	FCN3	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	MASP1	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	MASP2	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	MASP3	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_LECTIN	MBL2	Lectin complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	C3	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFB	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFD	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFH	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFHR1	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFHR2	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFHR3	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFHR4	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFHR5	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFI	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_ALTERNATIVE	CFP	Alternative complement pathway	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C2	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C4A	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C4B	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	CFB	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	CFD	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	CFH	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	CFI	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	CFP	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	CR1	C3 convertase and amplification	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	C5	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	C6	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	C7	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	C8A	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	C8B	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	C8G	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	C9	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	CD59	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	CLU	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_TERMINAL_MAC	VTN	Terminal complement and membrane-attack complex	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	C4BPA	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	C4BPB	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	CD46	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	CD55	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	CD59	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	CFH	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	CFI	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	CLU	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	CR1	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	CR2	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	SERPING1	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_REGULATORS	VTN	Complement regulators	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	C3	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	C5	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	F10	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	F11	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	F2	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	F3	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	F5	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	F7	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	KLKB1	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	KNG1	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	PLG	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	PROC	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	PROS1	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	SERPINE1	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	THBD	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_COAGULATION_CROSSTALK	VWF	Complement-coagulation crosstalk	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	C1QA	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	C1QB	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	C1QC	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	C3	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	C4B	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	CR1	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	CR2	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	FCGR1A	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	FCGR2A	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	FCGR3A	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	ITGAM	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	ITGB2	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	LILRB1	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_OPSONOPHAGOCYTOSIS	TYROBP	Complement-opsonophagocytosis	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	C3	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	C3AR1	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	C5	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	C5AR1	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	C5AR2	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	CXCL8	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	GNAI2	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	IL1B	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	MAPK1	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	MAPK3	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	NLRP3	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
COMPLEMENT_C3A_C5A_SIGNALING	TNF	C3a and C5a inflammatory signaling	complement_architecture	Figure_10
TLR4_LPS_SIGNALING_ANCHOR	CD14	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	IRAK1	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	IRAK4	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	IRF3	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	LBP	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	LY96	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	MYD88	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	NFKB1	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	RELA	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	TBK1	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	TICAM1	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	TICAM2	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	TIRAP	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	TLR4	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
TLR4_LPS_SIGNALING_ANCHOR	TRAF6	TLR4-LPS signaling anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	CCL2	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	CXCL8	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	IKBKB	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	IKBKG	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	IL1B	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	IL6	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	MAPK1	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	MAPK14	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	MAPK3	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	MAPK8	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	NFKB1	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	NFKB2	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	NFKBIA	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	RELA	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	RELB	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NFKB_MAPK_INFLAMMATION_ANCHOR	TNF	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	CSF3R	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	CTSG	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	CXCR2	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	CYBB	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	ELANE	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	FCGR3B	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	FPR1	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	LCN2	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	LTF	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	MPO	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	NCF1	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	NCF2	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	PADI4	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	PRTN3	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	S100A8	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
NEUTROPHIL_NETOSIS_ANCHOR	S100A9	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	CAT	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	GCLC	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	GCLM	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	GPX1	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	HMOX1	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	KEAP1	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	NFE2L2	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	NQO1	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	PRDX1	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	SOD1	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	SOD2	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	SRXN1	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
OXIDATIVE_STRESS_NRF2_ANCHOR	TXNRD1	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	AREG	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	CLDN4	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	CLDN7	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	EGFR	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	EPCAM	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	KRT14	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	KRT18	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	KRT19	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	KRT5	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	KRT8	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	OCLN	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	TJP1	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	UPK1A	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	UPK1B	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	UPK2	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
UROTHELIAL_BARRIER_REPAIR_ANCHOR	UPK3A	Urothelial barrier and repair anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	CCL2	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	CRH	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	CXCL8	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	ESR1	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	HIF1A	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	HSD11B2	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	IL1B	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	IL6	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	LEPR	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	NFKB1	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	PGR	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	PTGS2	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	RELA	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	SERPINE1	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
PREGNANCY_INFLAMMATION_ANCHOR	TNF	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network
