feature_id	GSE112098 | GSE112098_SEPSIS_VS_VASCULAR_SURGERY	GSE112098 | GSE112098_SEPSIS_VS_VASCULAR_SURGERY_ADJUSTED	GSE186800 | GSE186800_AVERAGE_TREATMENT	GSE186800 | GSE186800_BLOCK_MAIN_PBS	GSE186800 | GSE186800_GARDNERELLA1_VS_PBS1	GSE186800 | GSE186800_GARDNERELLA2_VS_PBS2	GSE186800 | GSE186800_INTERACTION_RECURRENCE	GSE186800 | GSE186800_TREATMENT_BLOCK1	GSE186800 | GSE186800_TREATMENT_BLOCK2	GSE252321 | GSE252321_UPEC_VS_CONTROL	GSE280297 | C1_PRETERM_VS_TERM__bladder	GSE280297 | C1_PRETERM_VS_TERM__placenta	GSE280297 | C1_PRETERM_VS_TERM__uterus	GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__bladder	GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__placenta	GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__uterus	GSE280297 | C3_INFECTED_PREGNANT_VS_NONPREGNANT__bladder
FERROPTOSIS_LIPID_PEROXIDATION	0.6805571375743183	0.30022583911478334	0.2302681651087356	0.47705590074512233	1.5203581621239004	-0.22680162506495738	-0.6088130353641461	0.5346746827908087	-0.07413835257333745	1.1754384962200224	-0.5925260737580739	-0.159494278806105	0.1916542033028043	1.1508293610411644	-0.0051843513252547	-0.0542995570077241	-0.0367792042020151
GLUCOCORTICOID_RESPONSE	0.9914658219870303	0.365278973361385	0.1882926526559982	0.4813689824233348	0.33371500711932883	0.3517237109598957	0.04356574261555826	0.16650978134821906	0.21007552396377732	1.1502346745187015	-0.9410623700628638	-0.8259823876820072	-0.6577090767419905	-0.1915696360361809	0.024692674055856	0.1149123657185248	1.1970524508315372
GLUCONEOGENESIS	0.050782866358281546	0.04961022111526461	-0.06628980294075906	0.252396120583776	0.023694004221771123	-0.5642424650941784	-0.14953088366032752	0.008475638889404696	-0.14105524477092282	-0.03315129357413983	0.17075358174412	0.018749118535845	-0.2986875855793756	0.2826640207251812	-0.6544321347134042	1.1931810405762515	0.4135757307217111
GLUCOSE_TRANSPORT	-0.050403743434541536	-0.007438972145480721	0.38614994366692945	0.18548874893388023	0.6978491061852535	0.5296399347186356	-0.1145169855072315	0.44340843642054517	0.3288914509133137	1.3650722104202886	-0.3055608272910256	-0.1647236269037929	-1.0447689218991196	0.3864424762040065	-0.3233823817905002	-0.6092977276087711	0.3878625073966227
GLUTAMINE_GLUTAMATE	0.3340644127305414	0.13275488733344878	0.3631998295697907	0.06796084004983727	0.685902161532994	0.7269612241923549	0.004419314993789225	0.3609901720728961	0.3654094870666853	0.27941017317379974	-1.0249915329895265	-0.229458306686825	-0.3796808399169906	0.350348813405367	-0.5695363223634324	-0.0118072454892652	0.6138301412544115
GLYCOGENOLYSIS	0.27868856117070034	0.08771680327733986	0.5277570488893757	0.025019428467355734	0.7983348481210313	0.6866823179864546	-0.2748871584307731	0.6652006281047622	0.3903134696739891	-0.1401415109162123	-0.2908785058860659	0.0171639602762171	0.3340755412182413	0.0977903621847027	-0.6468012762765816	0.3112890492426151	0.6140594410410555
GLYCOGEN_SYNTHESIS	0.2602084434420857	0.1062257048368329	0.593588717978961	0.052084553637761065	1.025282250895616	0.7511809176742281	-0.2126765220155633	0.6999269789867426	0.4872504569711793	1.601768502216392	-1.2540676429955062	-0.3027964300522092	0.1530805966501361	0.1242881410695237	-0.7712347344448531	-0.0039774294391697	0.4517031258990725
GLYCOLYSIS	0.9091726647368558	0.5185656802666957	-0.09326015049124314	0.5665809991664785	0.456099433264045	-0.8350493743019118	-0.528005636979539	0.17074266799852633	-0.3572629689810126	1.0085607514920767	-0.1598284548654182	-0.2352893282173559	0.3445146485825169	0.5614228522935835	-0.7990386620142167	-0.406645615550242	1.0101712519678727
INSULIN_RECEPTOR_IRS	0.5223437512695015	0.18955672625986228	0.6586311933890442	-0.2375834649341481	0.8934835370610044	0.9652474805146238	0.06946926852070429	0.623896559128692	0.6933658276493964	0.6086712161392323	-1.3402578002419596	-0.4097496453018356	-0.6759836665295377	-0.0467415211978371	-0.3546081531981574	0.1312348292247969	0.4497041760657825
LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	0.7690860927007697	0.43560616821659554	0.3495400299256836	-0.2986455739275258	0.6279340982364726	0.9001477583254028	0.17873256358467474	0.26017374813334626	0.43890631171802097	1.3709552773169482	-0.8484877551076575	-0.4545503584274861	-0.0627265493089969	0.2939459045391361	-0.1814703505147327	-0.4230335671949173	0.0748613147052274
LEPTIN_SIGNALING	0.7872318967094379	0.35440387880688545	0.7289353679747926	0.14657345962596707	1.127712130881332	1.3605483535083784	-0.10642719234322963	0.7821489641464074	0.6757217718031778	0.9900621618745398	-0.8527724012270284	-0.1919679946975772	-0.7524117043029656	0.3394515424730212	-0.3559384468313442	0.6729834009207104	0.4165908496950087
LIPID_DROPLET_DYNAMICS	-0.1267561391715316	-0.022732426150893235	0.31794868740880844	0.0010041692923969947	0.30520106931032814	1.4124642912785008	0.2905628049427309	0.17266728493744296	0.4632300898801739	7.658898539335444	0.0201802224119687	0.1629906003038436	0.4010433374679129	0.2193009933274784	-0.4135863332305933	0.6910461652770182	-0.030099089641517
LXR_FXR_STEROL_SIGNALING	0.3456031857936575	0.1135367031053207	0.31439417703469885	-0.12010388317050448	0.6538606755229586	0.6322323631736677	-0.09450948593071797	0.3616489200000578	0.2671394340693399	0.6028015184097174	0.2498601283618348	0.1408811366917233	0.3929015315891652	0.1845363567021631	-0.3089981602939382	0.5616348946379178	-0.1096444647605434
METHIONINE_SAM_METHYLATION	0.21239937206314558	0.05162594394120492	0.24392168082631502	0.11304268955283088	0.842143981956058	0.33892655817397516	-0.14850404267679534	0.3181737021647127	0.16966965948791735	-0.6231176897686507	-0.974855358925732	-0.431666090329905	-0.3595408500154374	0.2038560933422443	-0.4122239249925963	0.3390425321588316	0.1236707571004045
MINERALOCORTICOID_RESPONSE	0.04232342519153471	0.05832730504074697	0.4199086623606303	0.07424795058700571	0.6315031061498133	1.3258001802124115	0.03141025164350025	0.40420353653888014	0.4356137881823804	0.20492992611440783	-0.3497186221203499	-0.7444900529211202	-0.4946617089637732	0.4382564416029907	-0.1138374205775318	0.6978469967525693	0.4414312161189138
MTORC1_INSULIN_OUTPUT	-0.22796638854789797	-0.10228374975171871	0.7814687820842906	0.10040591846666108	1.2806856600346872	1.2423858675072867	-0.12618949845107091	0.8445635313098261	0.7183740328587551	-0.27573209116970493	-0.8517546154371797	-0.231067528762688	-0.1388560555225061	0.2898294371376078	-0.4779669129995367	0.4575154607217774	0.4528166626182239
