dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	welch_p_value	permutation_p_value	permutation_method	n_permutations	auc_group_a_higher	direction	permutation_q_within_contrast	welch_q_within_contrast	permutation_fdr_0_05	permutation_fdr_0_10
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	steroid_cholesterol_endocrine	STEROID_SULFATION_DESULFATION	Steroid sulfation and desulfation	Figure_7	0.12223201463231535	-0.12223201463231367	0.244464029264629	0.25024391109766825	0.7182263433054846	1.0	exact	6	0.5	higher_in_group_a	1.0	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	0.13682482165746823	-0.1368248216574676	0.2736496433149358	1.0602349023846258	0.27733908578273336	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	0.2900057234204166	-0.29000572342041764	0.5800114468408342	0.6028015184097174	0.4098140183984391	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	-0.27654078403647264	0.27654078403647575	-0.5530815680729484	-0.5137480120935256	0.5291179745535877	0.6666666666666666	exact	6	0.25	higher_in_group_b	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	-0.15273119286737408	0.15273119286737477	-0.3054623857347488	-0.2104954605741877	0.770211833247743	1.0	exact	6	0.5	higher_in_group_b	1.0	0.9014576172112435	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	0.11131327004177097	-0.11131327004177038	0.22262654008354135	0.29130878269998084	0.681893643178489	1.0	exact	6	0.5	higher_in_group_a	1.0	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	0.11455805094645169	-0.11455805094645138	0.22911610189290307	0.26191012832732485	0.6930504326483369	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	-0.004398526761833735	0.004398526761835109	-0.008797053523668844	-0.010977721970775995	0.987271906793294	1.0	exact	6	0.5	higher_in_group_b	1.0	0.9872719067932941	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	0.41824624840395486	-0.4182462484039553	0.8364924968079102	7.658898539335444	0.04582611427314719	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	0.026746735491608442	-0.02674673549160908	0.05349347098321752	0.05122693495495408	0.9380448454315738	1.0	exact	6	0.5	higher_in_group_a	1.0	0.9872719067932941	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	0.25659540656256596	-0.25659540656256297	0.5131908131251289	1.1754384962200224	0.17630076639061187	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	GLYCOLYSIS	Glycolysis	Figure_8	0.291155324150234	-0.29115532415023354	0.5823106483004675	1.0085607514920767	0.23355851708537953	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	GLUCONEOGENESIS	Gluconeogenesis	Figure_8	-0.017663070986321527	0.017663070986322443	-0.03532614197264397	-0.03315129357413983	0.9598800523033302	1.0	exact	6	0.5	higher_in_group_b	1.0	0.9872719067932941	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	GLYCOGEN_SYNTHESIS	Glycogen synthesis	Figure_8	0.43664413918487976	-0.43664413918487927	0.8732882783697591	1.601768502216392	0.13752398498428656	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	GLYCOGENOLYSIS	Glycogenolysis	Figure_8	-0.06486446186622943	0.06486446186623132	-0.12972892373246075	-0.1401415109162123	0.8317177332500422	1.0	exact	6	0.5	higher_in_group_b	1.0	0.924130814722269	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	Figure_8	-0.12251164827635737	0.12251164827635802	-0.24502329655271538	-0.46903926055951584	0.5594313827010283	1.0	exact	6	0.5	higher_in_group_b	1.0	0.8775394238447503	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	TCA_OXPHOS	TCA cycle and oxidative phosphorylation	Figure_8	-0.4220405414344313	0.4220405414344307	-0.8440810828688621	-0.603288398609815	0.4767283815618914	0.6666666666666666	exact	6	0.25	higher_in_group_b	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	Figure_8	0.4365943076886203	-0.4365943076886196	0.8731886153772399	1.3709552773169482	0.15467428060666275	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	AMPK_SIGNALING	AMPK signaling	Figure_8	0.01826378709219212	-0.018263787092191786	0.036527574184383904	0.045047207068366166	0.9448145349616769	1.0	exact	6	0.5	higher_in_group_a	1.0	0.9872719067932941	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	MTOR_SIGNALING	mTOR signaling	Figure_8	-0.24618034753705753	0.24618034753705684	-0.4923606950741144	-0.4745522246918041	0.5171837300163833	0.6666666666666666	exact	6	0.25	higher_in_group_b	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	GLUCOSE_TRANSPORT	Glucose transport	Figure_8	0.29955834278291393	-0.29955834278291393	0.5991166855658279	1.3650722104202886	0.15558692399717078	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	carbohydrate_inflammatory_carbon	AGE_RAGE_SIGNALING	AGE-RAGE signaling	Figure_8	0.3017083303045846	-0.3017083303045852	0.6034166606091698	0.7251718047518013	0.4227478180451321	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	0.29692725299297873	-0.2969272529929775	0.5938545059859562	0.6086712161392323	0.4787961033209279	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	0.21011982572846014	-0.21011982572845922	0.4202396514569193	0.5144853654662742	0.5179022612970803	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	-0.17534744976704247	0.1753474497670413	-0.3506948995340838	-0.27573209116970493	0.6772440863095339	0.6666666666666666	exact	6	0.25	higher_in_group_b	0.8888888888888888	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	-0.0464396215611923	0.04643962156119252	-0.09287924312238482	-0.09338105518712454	0.886384483273899	1.0	exact	6	0.5	higher_in_group_b	1.0	0.971380255642629	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	adipokine_signaling	LEPTIN_SIGNALING	Leptin signaling	Figure_8	0.3021955428409301	-0.30219554284093003	0.6043910856818602	0.9900621618745398	0.3298775502211656	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	adipokine_signaling	ADIPONECTIN_SIGNALING	Adiponectin signaling	Figure_8	0.1483272590830132	-0.14832725908301392	0.2966545181660271	0.3428337601025548	0.6256157624850797	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	adipokine_signaling	RESISTIN_INFLAMMATORY_SIGNALING	Resistin-associated inflammatory signaling	Figure_8	0.4678100814152818	-0.467810081415281	0.9356201628305628	1.447321620719106	0.15756934044923537	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	adipokine_signaling	ADIPOKINE_INFLAMMATORY_AXIS	Inflammatory adipokine axis	Figure_8	0.563411415958357	-0.5634114159583568	1.1268228319167137	2.0614152956611087	0.15529194708870733	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	adipokine_signaling	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	Figure_8	0.23296103608373298	-0.23296103608373397	0.46592207216746695	0.5451508305094149	0.48010361609225405	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	amino_acid_metabolism	TRYPTOPHAN_KYNURENINE	Tryptophan-kynurenine metabolism	Figure_9	-0.2786504349566794	0.27865043495667957	-0.557300869913359	-1.1071274608568007	0.2499632647033018	0.3333333333333333	exact	6	0.0	higher_in_group_b	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	amino_acid_metabolism	ARGININE_NO_UREA	Arginine, nitric oxide and urea coupling	Figure_9	0.32021731819513244	-0.3202173181951331	0.6404346363902655	1.4385237823077388	0.14853392023174847	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	amino_acid_metabolism	GLUTAMINE_GLUTAMATE	Glutamine and glutamate metabolism	Figure_9	0.1103484866427317	-0.11034848664273164	0.22069697328546334	0.27941017317379974	0.6814684724715686	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9	-0.2719389486879697	0.27193894868796986	-0.5438778973759395	-0.4825057735165307	0.5257630099851545	0.6666666666666666	exact	6	0.25	higher_in_group_b	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9	-0.1906026466042517	0.19060264660425202	-0.3812052932085037	-0.6231176897686507	0.4228541767202042	0.6666666666666666	exact	6	0.25	higher_in_group_b	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9	-0.42119551252238785	0.42119551252238663	-0.8423910250447745	-0.5898504281140434	0.4498465195448106	0.6666666666666666	exact	6	0.25	higher_in_group_b	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9	-0.4776069241519516	0.4776069241519515	-0.9552138483039031	-2.3462045747340707	0.14500338483986272	0.3333333333333333	exact	6	0.0	higher_in_group_b	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9	0.2977607500146891	-0.29776075001468993	0.595521500029379	1.5424044949776035	0.20924216033536733	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9	-0.2909736820006065	0.29097368200060636	-0.5819473640012129	-0.9055424845650673	0.34812446772760797	0.3333333333333333	exact	6	0.0	higher_in_group_b	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9	0.0034652840390805295	-0.0034652840390810152	0.006930568078161545	0.017907603911921782	0.9797961589101877	1.0	exact	6	0.5	higher_in_group_a	1.0	0.9872719067932941	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9	0.23365194305086173	-0.23365194305086195	0.4673038861017237	0.6908838182362512	0.43882971304540025	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	-0.5719009993896772	0.5719009993896771	-1.1438019987793542	-1.0412989905292878	0.28286413238133684	0.3333333333333333	exact	6	0.0	higher_in_group_b	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	0.3151644005406086	-0.3151644005406083	0.6303288010812169	1.4487437909106362	0.20808054250574928	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	0.22883465952012708	-0.2288346595201271	0.4576693190402542	0.6667329786824677	0.4277645853375246	0.6666666666666666	exact	6	0.75	higher_in_group_a	0.8888888888888888	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	-0.5377561131307265	0.5377561131307258	-1.0755122262614523	-0.9863726970474523	0.33398634235374897	0.3333333333333333	exact	6	0.0	higher_in_group_b	0.808080808080808	0.8638660809038166	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.13889419018361598	0.13889419018361573	-0.27778838036723175	-0.42573256566719986	0.5858609403964856	1.0	exact	6	0.5	higher_in_group_b	1.0	0.887980639398152	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	-0.18818231824135617	0.18818231824135598	-0.3763646364827121	-0.413058608436714	0.5510592753200139	0.6666666666666666	exact	6	0.25	higher_in_group_b	0.8888888888888888	0.8775394238447503	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	0.050870289588162504	-0.05087028958816253	0.10174057917632504	0.15514301340142297	0.817319653473962	1.0	exact	6	0.5	higher_in_group_a	1.0	0.9209235532100981	False	False
GSE252321	GSE252321_UPEC_VS_CONTROL	whole_object_sample_pseudobulk_UPEC_response	exploratory_mouse_sample_pseudobulk	UPEC	control	2	2	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	0.20639847061661856	-0.2063984706166197	0.4127969412332383	0.808654716637116	0.340879418333609	0.3333333333333333	exact	6	1.0	higher_in_group_a	0.808080808080808	0.8638660809038166	False	False
