contrast_id	tissue	analysis_status	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	hedges_g_ci_low	hedges_g_ci_high	welch_t	p_value	auc_group_a_higher	direction	interpretation	q_value_within_contrast	fdr_0_05	fdr_0_10	evidence_tier	stability_class	permutation_p_value	permutation_method	n_permutations	stable_hedges_g_ci_low	stable_hedges_g_ci_high	effect_ci_status	permutation_q_within_contrast	permutation_q_within_family	permutation_fdr_0_05	permutation_fdr_0_10	family_fdr_0_10
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	-0.7857508855817212	0.2501909177436761	-1.035941803325397	-1.172271737162082	-8936617866284973.0	-0.5340185613538461	-1.8553352154074767	0.1728295472531341	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.4	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	-0.2920743558937485	0.3302668700332861	-0.6223412259270347	-1.049840033899631	-28.3932577718443	0.0	-2.015013881929559	0.172120074955123	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	0.44	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLYCOLYSIS	Glycolysis	Figure_8	-0.2058790373839004	0.355697365424804	-0.5615764028087045	-0.5481230534585063	-4.238796868741314	2.80921725301072	-0.9623773327942156	0.4077673758181634	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5598162278181565	False	False	secondary_exploratory	exploratory_tiny_group	0.6	exact	10			suppressed_min_group_below_4	0.7838709677419355	0.7058823529411765	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLUCONEOGENESIS	Gluconeogenesis	Figure_8	-0.5884239374488294	0.1194607475373561	-0.7078846849861855	-0.8478932560888931	-7.403087178254632	0.0	-1.462508336649106	0.2398507162004819	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4721249725154932	False	False	secondary_exploratory	exploratory_tiny_group	0.5	exact	10			suppressed_min_group_below_4	0.7105263157894737	0.6666666666666666	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLYCOGEN_SYNTHESIS	Glycogen synthesis	Figure_8	-0.2755704867979446	0.703481309972492	-0.9790517967704366	-0.9952641160240768	-3.477924524968011	0.0	-1.7896616706695092	0.1769836372460113	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5714285714285714	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLYCOGENOLYSIS	Glycogenolysis	Figure_8	-0.0927873689771267	0.3072816798415201	-0.4000690488186468	-0.3308573426614798	-1.0336192705642633	2.25750649906264	-0.6379447997968756	0.5860217486931808	0.5	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.6795397665465629	False	False	secondary_exploratory	exploratory_tiny_group	0.9	exact	10			suppressed_min_group_below_4	0.9851351351351352	0.9	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	Figure_8	-0.7243369514248889	0.5212781914914436	-1.2456151429163325	-1.3470772520253822	-6.677580193985213	0.0	-2.2062629498602857	0.1187234509900228	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5714285714285714	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	TCA_OXPHOS	TCA cycle and oxidative phosphorylation	Figure_8	-0.116539106786129	0.3335682902265809	-0.4501073970127099	-0.436883272623189	-1.9689807899588456	1.992070712850472	-0.7645810112321604	0.5006944201515577	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.6336913755043153	False	False	secondary_exploratory	exploratory_tiny_group	0.8	exact	10			suppressed_min_group_below_4	0.9257142857142857	0.8421052631578947	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	Figure_8	-0.3805969066799036	0.5195776173617076	-0.9001745240416112	-0.8037449788014522	-8.029410837259825	0.0	-1.509125025165808	0.2492334626386547	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4721249725154932	False	False	secondary_exploratory	exploratory_tiny_group	0.4	exact	10			suppressed_min_group_below_4	0.648	0.6153846153846154	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	AMPK_SIGNALING	AMPK signaling	Figure_8	-0.0068788292486426	0.5207551366610765	-0.5276339659097192	-0.5008878800252906	-65.97435865473777	0.4055642656622405	-0.9734843922945926	0.4327140464928113	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5791992483933415	False	False	secondary_exploratory	exploratory_tiny_group	0.8	exact	10			suppressed_min_group_below_4	0.9257142857142857	0.8421052631578947	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	MTOR_SIGNALING	mTOR signaling	Figure_8	-0.0812817961359048	0.3562839734680322	-0.437565769603937	-0.6204320631023453	-19.538006021358942	0.0	-1.1980075606703893	0.3493734690586704	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False	secondary_exploratory	exploratory_tiny_group	0.6	exact	10			suppressed_min_group_below_4	0.7838709677419355	0.7058823529411765	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLUCOSE_TRANSPORT	Glucose transport	Figure_8	-0.2573086358081718	0.2890312240941213	-0.5463398599022933	-0.5844494842678615	-4.7998616517235	0.7304337260446124	-1.0380516142497518	0.3777859574578578	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5464404027515444	False	False	secondary_exploratory	exploratory_tiny_group	0.4	exact	10			suppressed_min_group_below_4	0.648	0.6153846153846154	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	AGE_RAGE_SIGNALING	AGE-RAGE signaling	Figure_8	-0.5434069419664479	0.3720313267380868	-0.9154382687045348	-0.7936711824914554	-616412344614772.4	-0.5527798662446417	-1.512688245855907	0.2564629480331074	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4721249725154932	False	False	secondary_exploratory	exploratory_tiny_group	0.4	exact	10			suppressed_min_group_below_4	0.648	0.6153846153846154	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	-0.4603457874477243	0.8211151966717521	-1.2814609841194764	-1.1667219714319088	-6.970460349381958	0.0	-2.081457750688159	0.1325756520887511	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5714285714285714	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	-0.4703756269866533	0.7779011926559805	-1.2482768196426337	-1.28606170768897	-8.722749054723423	0.0	-2.346690243872941	0.1099118045610533	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5714285714285714	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	-0.188485680969416	0.604324077197619	-0.792809758167035	-0.8022554182845378	-4.285312132264596	0.0	-1.5453432096638082	0.2557506490098219	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4721249725154932	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	0.6	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	-0.212601756196392	0.5281136398811275	-0.7407153960775195	-0.6673525985458953	-4.9884624901320604	0.0	-1.2910974786496978	0.322494327462909	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False	secondary_exploratory	exploratory_tiny_group	0.5	exact	10			suppressed_min_group_below_4	0.7105263157894737	0.6666666666666666	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	LEPTIN_SIGNALING	Leptin signaling	Figure_8	-0.6430875451029158	0.6927128767729155	-1.3358004218758313	-1.2247781815870775	-9.729733494889688	0.0	-2.362814074103453	0.1362089533413823	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5714285714285714	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	ADIPONECTIN_SIGNALING	Adiponectin signaling	Figure_8	-0.6492379179166776	0.6334990679397944	-1.282736985856472	-1.4595377800237537	-14.46565189492958	0.0	-2.7600877563524127	0.0928868856143236	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5714285714285714	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	RESISTIN_INFLAMMATORY_SIGNALING	Resistin-associated inflammatory signaling	Figure_8	-0.8748506903545987	0.5597783976719264	-1.4346290880265251	-1.0279966763500603	-45.59400899227896	0.0	-1.994934488147444	0.1826589314294488	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	0.6	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	ADIPOKINE_INFLAMMATORY_AXIS	Inflammatory adipokine axis	Figure_8	-0.9447364383787844	0.3964459554527559	-1.3411823938315404	-0.955435291651308	-4.170834546097819	0.0	-1.8462685136993493	0.2015102811232873	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.3	exact	10			suppressed_min_group_below_4	0.5651162790697675	0.6	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	Figure_8	-0.8862815572188696	0.3695374849780874	-1.255819042196957	-1.0650595860824086	-3.0340886858272027	0.0	-1.9257172381798469	0.1567657012704914	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.4641239498679804	False	False	secondary_exploratory	exploratory_tiny_group	0.2	exact	10			suppressed_min_group_below_4	0.5399999999999999	0.5714285714285714	False	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	TRYPTOPHAN_KYNURENINE	Tryptophan-kynurenine metabolism	Figure_9	-0.3367040943721944	0.17298841081886	-0.5096925051910544	-0.6159075104252809	-3194750232061967.5	0.7178737905232325	-0.9830780795750796	0.4051655678288531	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5598162278181565	False	False	secondary_exploratory	exploratory_tiny_group	0.4	exact	10			suppressed_min_group_below_4	0.648	0.6666666666666666	False	False	False
