contrast_id	tissue	analysis_status	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	hedges_g_ci_low	hedges_g_ci_high	welch_t	p_value	auc_group_a_higher	direction	interpretation	q_value_within_contrast	fdr_0_05	fdr_0_10	evidence_tier	stability_class	permutation_p_value	permutation_method	n_permutations	stable_hedges_g_ci_low	stable_hedges_g_ci_high	effect_ci_status	permutation_q_within_contrast	permutation_q_within_family	permutation_fdr_0_05	permutation_fdr_0_10	family_fdr_0_10
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	Figure_7	0.0357511492423313	0.214570603968515	-0.1788194547261836	-0.3676190350403667	-2.5823629857887336	0.7177077395822047	-0.6521463026499923	0.5407265272911445	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.5476190476190477	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	0.1433741849929148	0.2555032515641537	-0.1121290665712388	-0.2187013968881286	-3.0310968782605867	2.0010973282824263	-0.265683049362382	0.8115618875052754	0.5555555555555556	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.7142857142857143	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	0.1422180448929479	-0.1112525706251179	0.2534706155180659	0.6984821720927213	-1.3780298768416173	4.465720315054293	0.8399753387727473	0.4770810536840144	0.6666666666666666	higher_in_group_a	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.32142857142857145	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	0.0206039086568303	0.3062597374045448	-0.2856558287477144	-0.5874343331618976	-2.799632809409435	0.7093751677641617	-0.7798047696150172	0.4966451989067355	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.40476190476190477	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	0.079160958505839	0.3784027213368998	-0.2992417628310608	-0.4314114662750183	-2.591405545892419	0.5019810156458171	-0.8193999442202303	0.4418116738222427	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.5595238095238095	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	0.0200398997954607	0.5924969603460543	-0.5724570605505934	-1.0495272485911142	-2.8556680143009627	-0.0265364510664716	-1.5371652561577185	0.212176309890399	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.21428571428571427	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	0.1285380914197147	-0.1025167888002366	0.2310548802199513	0.5120363485796444	-1.5392091426008645	3.544767198258016	0.6127255804543795	0.594023731201065	0.6666666666666666	higher_in_group_a	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.4166666666666667	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	TESTOSTERONE_CONVERSION_AROMATIZATION	Testosterone conversion and aromatization	Figure_7	0.0843891283796233	0.2940970438313134	-0.2097079154516901	-0.3249692049303546	-5.211348737152511	0.5366778585592116	-0.6163206993136185	0.5588804300180301	0.1666666666666666	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.75	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	0.0012075935480878	0.7149794985616983	-0.7137719050136104	-1.0188848639899222	-2.511095779708452	-0.0551280043704081	-1.547013576805505	0.2034862106155691	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.19047619047619047	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	0.0119426690659489	0.648746601463062	-0.636803932397113	-0.9410623700628638	-2.50094228024996	0.0058188051026898	-1.5217988168349572	0.1983385227438375	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759748	False	False	primary	small_group	0.19047619047619047	exact	84			suppressed_min_group_below_4	0.9211087420042643	0.7981859410430838	False	False	False
